ln_green_applications_total,ln_application_difference,ln_green_invention_applications,ln_green_utility_applications,ln_invention_application_difference,ln_utility_application_difference,ln_green_obtained_total,green_applications_total,green_innovation_dummy2,green_rate,green_rate_obtained,r_and_d_staff_rate,r_and_d_expenditure_10k,r_and_d_staff_count,ln_rnd_exp_over_total_assets,operating_cost1_over_assets_growth,operating_cost_growth,social_responsibility_score_growth,ln_environmental_investment,sumfine_over_total_assets_e3,sumfine_over_total_assets_original,ln_sumfine_over_total_assets_e3,sumfine,penalty_count,penalty_dummy,sum_news,sum_news_div100,sumfine_over_revenue_e3,sumfine_original_w_over_assets_e3,size,leverage,cashflow,firm_growth_w,firm_growth,historical_performance,market_power_517,market_power,capital_intensity,management_shareholding,pc,listing_age,state_owned,size_w,lev_w,cashflow_w,historical_performance_w,management_shareholding_w,pc_w,market_power_w,firm_growth_w,capital_intensity_w,id,pid,indid,year,analyst_attention01_mean,esg_increase,media_cover,cover_x_sumfine_over_assets_e3,province_max_penalty_count,province_max_penalty_amount,province_max_penalty_intensity,province_avg_penalty_intensity,province_industry_max_penalty_count,province_industry_max_penalty_amount,province_industry_avg_penalty_amount,province_industry_max_penalty_intensity,heavy_pollution,penalty_strengthen,env_subsidy_over_assets01,env_subsidy_over_assets0132,env_subsidy0132_x_sumfine_over_assets_e3,analyst_attention01_mean_x_sumfine_over_assets_e3,esg_increase_x_sumfine_over_assets_e3,quan_firm_strategy_index,green_executive,sumfine_over_assets_e3_nozero,aqi,pscore,ranorder,so2_div_e3,xsumfine,environmental_tax,emissions_trading_2007_start,carbon_trading_2013_start,word_count,ln_total_reduction_technology_environment_transformation_1000_over_word_count,province_industry_avg_penalty_amount,province_avg_penalty_count,province_avg_penalty_intensity,peers_mean_over_assets_e3_excluding_non_penalty
0.0,1.609438,0.0,0.0,1.0986123,1.0986123,0.0,0.0,0.0,0.0,0.0,0.23969562,3053.7578,378.0,-4.403644,0.0,0.71691656,-12.490001,0.0,0.0,,0.0,0.0,0.0,0.0,14.0,0.14,0.0,0.0,21.638113,0.06358857,0.08980501,-0.44708785,-0.44708785,0.074832,0.045462374,4.5734544,14.274833,70.2062,0.0,0.6931472,0.0,21.638113,0.08949911,0.08980501,0.074832,64.35,0.0,4.5734544,-0.44708785,14.274833,603758.0,22.0,36.0,2018.0,1.0,1.0,0.0,0.0,25.0,120.4,0.38492453,0.042293537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,69.333336,0.21988824464151793,0.11440685,0.008583333,0.019514425,1.0,1.0,1.0,39119.0,1.5966983,0.0,2.4285715,0.042293537,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22382672,3655.6807,372.0,-4.283073,0.0,0.8885892,9.910001,0.0,0.007549996,7.549996e-06,0.0075216372,2.0,1.0,1.0,2.0,0.02,0.033574488,0.007549996,21.69745,0.07012228,0.020053389,-0.11912972,-0.11912972,-0.024713,0.03673774,4.5838914,14.281674,70.2062,0.0,1.0986123,0.0,21.69745,0.08949911,0.020053389,-0.024713,64.35,0.0,4.5838914,-0.11912972,14.281674,603758.0,22.0,36.0,2019.0,1.0,0.0,0.0,0.0,46.0,403.0902,0.08136235,0.017288579,1.0,2.0,2.0,0.007549996,0.0,0.0,0.0,1.0,0.007549996,0.007549996,0.0,,0.0,0.007549996,71.583336,0.18960301567258744,0.3155718,0.0075,0.019817825,1.0,1.0,1.0,45726.0,1.5966549,2.0,4.266667,0.017288579,
0.0,3.4965076,0.0,0.0,2.6390574,2.9957323,0.0,0.0,0.0,0.0,0.0,0.1952535,3163.5798,362.0,-4.540899,1.0,1.1899483,3.9099998,0.0,0.0,,0.0,0.0,0.0,0.0,25.0,0.25,0.0,0.0,21.8107,0.111099206,0.073126234,0.5350912,0.5350912,0.045855,0.29141766,4.324444,14.285598,70.0229,0.0,1.3862944,0.0,21.8107,0.111099206,0.073126234,0.045855,64.35,0.0,4.324444,0.5350912,14.285598,603758.0,22.0,36.0,2020.0,1.0,1.0,0.0,0.0,1.0,1.5,0.00020395222,1.3596815e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,66.916664,0.21238534061481076,0.56181645,0.0076666665,0.019550545,1.0,1.0,1.0,46938.0,1.6763784,0.0,0.06666667,1.3596815e-05,0.0
,,,,,,,,1.0,,,,4762.4165,384.0,-4.168425,1.0,,,,,,,,0.0,0.0,,,,,21.847277,0.13819496,0.06906535,0.5519284,0.5519284,0.115686,0.279523,,,68.0493,,1.609438,0.0,21.847277,0.13819496,0.06906535,0.115686,64.35,,,0.5519284,,603758.0,22.0,36.0,2021.0,1.0,0.0,1.0,,0.0,,,,0.0,,,,0.0,0.0,0.0,1.0,,,,1.0,0.0,,62.75,,0.078850344,0.00925,,1.0,1.0,1.0,52597.0,1.6778178,,0.0,,
,,,,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,4.41532,12.861266,,,,,,,,,,,4.41532,,12.861266,603787.0,,,2015.0,1.0,,1.0,0.0,1.0,99.993,0.2726593,0.004057416,1.0,99.993,1.1567941,0.2726593,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,0.99341,,,,,,,,1.1567941,0.029411765,0.004057416,0.0
,,,,,,,,0.0,,,,,,,0.0,,-2.33,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,4.4076138,13.295513,,,,,,,,,,,4.4076138,,13.295513,603787.0,,,2016.0,1.0,,1.0,0.0,7.0,40.0,0.13104543,0.0042840056,7.0,40.0,1.3629403,0.13104543,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,0.13169722,,,,,,,,1.3629403,0.19298245,0.0042840056,0.0
2.1972246,3.0445225,0.0,2.1972246,0.6931472,2.9957323,1.609438,8.0,0.0,0.27586207,0.44444445,0.12918839,11476.856,347.0,-2.8128023,0.0,,1.0,14.007262,0.0,,0.0,0.0,0.0,0.0,61.0,0.61,0.0,0.0,21.371231,0.54025215,0.072639525,,,,0.1654122,4.4449463,13.475422,65.0,0.0,0.0,0.0,21.371231,0.54025215,0.072639525,,64.35,0.0,4.4449463,,13.475422,603787.0,10.0,37.0,2017.0,0.0,0.0,0.0,0.0,8.0,358.9805,0.55082715,0.012510268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,89.0,,0.116375014,0.013083333,,0.0,1.0,0.0,42785.0,1.1019567,0.0,0.44554454,0.012510268,0.0
3.218876,4.1431346,1.9459101,2.944439,3.0445225,3.7612002,2.5649493,24.0,1.0,0.27586207,0.3,0.1407465,16758.89,362.0,-2.4279141,1.0,1.1310718,4.84,15.476373,0.0,,0.0,0.0,0.0,0.0,23.0,0.23,0.0,0.0,21.364939,0.5032479,0.08812073,0.13141921,0.13141921,0.044261,0.16571926,4.4443593,13.5125,65.0,0.0,0.6931472,0.0,21.364939,0.5032479,0.08812073,0.044261,64.35,0.0,4.4443593,0.13141921,13.5125,603787.0,10.0,37.0,2018.0,1.0,0.0,0.0,0.0,11.0,257.92828,0.4525686,0.03930809,2.0,161.0,40.25,0.3391991,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,76.166664,0.2107524547134326,0.71119475,0.011083333,0.03820869,0.0,1.0,0.0,41179.0,1.3136787,40.25,0.99038464,0.03930809,0.0
2.3978953,3.637586,1.0986123,2.1972246,1.609438,3.5263605,2.7080503,10.0,0.0,0.20833333,0.25,0.15205422,16553.033,359.0,-2.397627,1.0,1.0095854,-4.800001,0.0,0.054934617,5.493462e-05,0.053478792,10.0,1.0,1.0,17.0,0.17,0.032727737,0.05493462,21.322292,0.47006533,0.03689453,0.0016434815,0.0016434815,0.046522,0.15782169,4.4513087,13.555451,65.0,0.0,1.0986123,0.0,21.322292,0.47006533,0.03689453,0.046522,64.35,0.0,4.4513087,0.0016434815,13.555451,603787.0,10.0,37.0,2019.0,1.0,0.0,0.0,0.0,10.0,246.0,0.40661466,0.02541131,2.0,10.0,5.25,0.054934617,0.0,0.0,1.0,1.0,0.054934617,0.054934617,0.0,,0.0,0.054934617,83.333336,0.19661303294020863,0.103900604,0.00825,0.04030757,0.0,1.0,0.0,45829.0,1.2491874,5.25,0.94174755,0.02541131,0.020142695
1.9459101,3.4965076,0.0,1.9459101,0.6931472,3.465736,2.1972246,6.0,0.0,0.15384616,0.1904762,0.14388749,21717.879,399.0,-2.699606,0.0,1.7405863,-2.3199997,0.0,0.0,,0.0,0.0,0.0,0.0,25.0,0.25,0.0,0.0,21.895838,0.67659545,0.11490716,0.6587454,0.6587454,0.037998,0.109661244,4.4980903,13.968152,64.0389,0.0,1.3862944,0.0,21.895838,0.67659545,0.11490716,0.037998,64.0389,0.0,4.4980903,0.6587454,13.968152,603787.0,10.0,37.0,2020.0,0.0,0.0,0.0,0.0,3.0,22.0,0.18864106,0.004217207,1.0,1.0,0.25,0.0015324467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,75.416664,0.24877799126296524,0.051112596,0.00675,0.0407655,0.0,1.0,0.0,47468.0,1.2365614,0.25,0.14705883,0.004217207,0.0
1.0986123,2.3978953,0.0,1.0986123,1.7917595,1.7917595,2.0794415,2.0,0.0,0.15384616,0.18421052,,16528.0,265.0,-2.837641,0.0,,,,,,,,0.0,0.0,,,,,21.760792,0.64425194,0.096804,-0.15537201,-0.15537201,0.041359,0.13607937,,,64.0389,,1.609438,0.0,21.760792,0.64425194,0.096804,0.041359,64.0389,,,-0.15537201,,603787.0,10.0,37.0,2021.0,0.0,0.0,1.0,,0.0,,,,0.0,,,,0.0,0.0,0.0,1.0,,,,2.0,0.0,,67.75,,0.92716414,0.007,,0.0,1.0,0.0,50180.0,1.3110974,,0.0,,
0.6931472,2.0794415,0.6931472,0.0,2.0794415,0.0,0.0,1.0,0.0,0.11111111,0.0,0.049968768,4598.11,160.0,-5.338396,0.0,1.0,,16.644745,0.0,,0.0,0.0,0.0,0.0,26.0,0.26,0.0,0.0,22.982138,0.7480229,-0.047184538,-0.07444156,-0.07444156,,0.11707592,4.499595,14.910606,0.0,0.0,0.0,0.0,22.982138,0.7480229,-0.047184538,,0.0,0.0,4.499595,-0.07444156,14.910606,603799.0,11.0,32.0,2015.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0039424365,4.693377e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,90.833336,,0.72677714,0.02075,,0.0,1.0,0.0,38939.0,1.6259626,0.0,0.011904762,4.693377e-05,0.0
0.6931472,1.7917595,0.6931472,0.0,1.7917595,0.0,0.6931472,1.0,0.0,0.14285715,0.25,0.049007047,4978.48,153.0,-5.3614,1.0,1.141593,7.6000004,16.060738,0.0,,0.0,0.0,0.0,0.0,23.0,0.23,0.0,0.0,23.08462,0.58771116,0.09170132,0.21346927,0.21346927,-0.029108,0.17813468,4.435252,15.038391,0.0,0.0,0.6931472,0.0,23.08462,0.58771116,0.09170132,-0.029108,0.0,0.0,4.435252,0.21346927,15.038391,603799.0,11.0,32.0,2016.0,0.0,1.0,0.0,0.0,3.0,20.0,0.07677452,0.002044208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,81.583336,0.32203910527359547,0.6463923,0.014333333,0.0159849,0.0,1.0,0.0,40474.0,1.8463675,0.0,0.16666667,0.002044208,0.0
1.3862944,3.0910425,1.0986123,0.6931472,2.5649493,2.3025851,0.0,3.0,1.0,0.12,0.0,0.10530156,17584.883,433.0,-4.5486193,0.0,1.5478926,11.959999,18.317472,0.0,,0.0,0.0,0.0,0.0,53.0,0.53,0.0,0.0,23.533754,0.63429886,-0.10798706,0.97432244,0.97432244,0.005759,0.42146558,4.1925235,15.21209,0.0,0.0,1.0986123,0.0,23.533754,0.63429886,-0.10798706,0.005759,0.0,0.0,4.1925235,0.97432244,15.21209,603799.0,11.0,32.0,2017.0,1.0,0.0,0.0,0.0,3.0,75.89,0.11966518,0.004846795,2.0,63.4827,21.1609,0.041546363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,84.5,0.2851211710943754,0.5845816,0.01075,0.020157514,0.0,1.0,0.0,46021.0,2.1396635,21.1609,0.2371134,0.004846795,0.0
2.0794415,3.1354942,1.609438,1.3862944,2.7080503,2.1972246,1.0986123,7.0,1.0,0.23333333,0.125,0.07033393,38022.348,436.0,-3.9145777,1.0,1.6321592,-3.8599987,19.617609,0.005246644,5.246644e-06,0.0052329283,10.0,1.0,1.0,85.0,0.85,0.00692005,0.005246644,23.670847,0.5587416,0.09562271,0.49698845,0.49698845,0.138531,0.33501717,4.282155,14.9387045,0.0,0.0,1.3862944,0.0,23.670847,0.5587416,0.09562271,0.138531,0.0,0.0,4.282155,0.49698845,14.9387045,603799.0,11.0,32.0,2018.0,1.0,0.0,0.0,0.0,9.0,266.098,0.47202498,0.04094164,2.0,10.0,6.25,0.005246644,1.0,0.0,0.0,0.0,0.0,0.005246644,0.0,2.0,0.0,0.005246644,74.916664,0.3923024764114514,0.54500824,0.008083333,0.016300708,0.0,1.0,0.0,48802.0,2.3560112,6.25,1.2772278,0.04094164,0.0022954068
1.7917595,3.3322046,1.7917595,0.0,3.0445225,2.0794415,1.0986123,5.0,0.0,0.15151516,0.10526316,0.120242216,26761.07,834.0,-4.465257,1.0,1.620224,-7.5600004,19.705765,0.0021489677,2.1489677e-06,0.002146662,5.0,1.0,1.0,48.0,0.48,0.002652122,0.0021489677,23.8703,0.5662999,0.11173221,0.30462512,0.30462512,0.085468,0.1183685,4.500354,15.025821,0.0,0.0,1.609438,0.0,23.8703,0.5662999,0.11173221,0.085468,0.0,0.0,4.500354,0.30462512,15.025821,603799.0,11.0,32.0,2019.0,1.0,1.0,0.0,0.0,12.0,252.0,0.33036178,0.022281284,1.0,10.0,5.0,0.33036178,1.0,0.0,0.0,1.0,0.0021489677,0.0021489677,0.0021489677,2.0,0.0,0.0021489677,74.833336,0.40790492860435784,0.052663013,0.00675,0.014728859,0.0,1.0,0.0,57788.0,2.3563302,5.0,0.9108911,0.022281284,0.0021489677
1.9459101,3.871201,1.7917595,0.6931472,3.583519,2.5649493,1.3862944,6.0,1.0,0.11111111,0.15,0.10620126,37078.414,858.0,-4.285945,0.0,1.0669589,7.3599997,19.39466,0.0,,0.0,0.0,0.0,0.0,43.0,0.43,0.0,0.0,24.017075,0.53788614,0.06902012,0.12380187,0.12380187,0.005109,0.17027347,4.4440937,15.020052,0.0,0.0,1.7917595,0.0,24.017075,0.53788614,0.06902012,0.005109,0.0,0.0,4.4440937,0.12380187,15.020052,603799.0,11.0,32.0,2020.0,1.0,0.0,0.0,0.0,4.0,29.0,0.027689638,0.00088928395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,68.666664,0.37714922735476497,0.5702221,0.006666667,0.01369455,0.0,1.0,0.0,55879.0,2.3933458,0.0,0.10891089,0.00088928395,0.0
2.4849067,3.6109178,2.0794415,1.609438,3.4011974,2.0794415,1.9459101,11.0,1.0,0.22916667,0.11111111,,81627.02,1121.0,-4.263264,0.0,,,,,,,,0.0,0.0,,,,,24.78352,0.5878416,-0.001064142,0.6669094,0.6669094,0.044836,0.22747706,,,7.0155,,1.9459101,0.0,24.78352,0.5878416,-0.001064142,0.044836,7.0155,,,0.6669094,,603799.0,11.0,32.0,2021.0,1.0,1.0,1.0,,0.0,,,,0.0,,,,1.0,0.0,0.0,0.0,,,,2.0,0.0,,62.25,,0.26607645,0.008,,0.0,1.0,0.0,71373.0,2.4221435,,0.0,,
,,,,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,4.0859275,12.780274,,,,,,,,,,,4.0859275,,12.792962,603816.0,,,2015.0,1.0,,1.0,0.0,1.0,99.993,0.2726593,0.004057416,1.0,99.993,1.1567941,0.2726593,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,0.9283272,,,,,,,,1.1567941,0.029411765,0.004057416,0.0
0.0,2.6390574,0.0,0.0,1.3862944,2.3978953,0.0,0.0,0.0,0.0,0.0,0.035155818,6404.1733,317.0,-4.400649,0.0,,6.34,0.0,0.0,,0.0,0.0,0.0,0.0,199.0,1.99,0.0,0.0,22.375694,0.33923784,0.18671727,,,,0.51812184,4.0971174,13.268827,0.0,0.0,0.0,0.0,22.375694,0.33923784,0.18671727,,0.0,0.0,4.0971174,,13.268827,603816.0,11.0,21.0,2016.0,0.0,0.0,1.0,0.0,3.0,20.0,0.07677452,0.002044208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,85.583336,,0.042396445,0.011833333,,0.0,1.0,0.0,38219.0,0.83648956,0.0,0.16666667,0.002044208,0.0
0.0,2.7725887,0.0,0.0,1.0986123,2.6390574,0.0,0.0,0.0,0.0,0.0,0.030249441,7219.153,325.0,-4.5095634,1.0,1.4643768,-1.0100002,0.0,0.0,,0.0,0.0,0.0,0.0,159.0,1.59,0.0,0.0,22.604397,0.38634443,0.17318022,0.39021698,0.39021698,0.150812,0.4661519,4.1491704,13.322294,1.6943,0.0,0.6931472,0.0,22.604397,0.38634443,0.17318022,0.150812,1.6943,0.0,4.1491704,0.39021698,13.322294,603816.0,11.0,21.0,2017.0,1.0,0.0,1.0,0.0,3.0,75.89,0.11966518,0.004846795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,84.916664,0.2878218914512712,0.85456103,0.011166667,-0.002274005,0.0,1.0,0.0,43186.0,0.8111103,0.0,0.2371134,0.004846795,0.0
1.0986123,4.0943446,0.6931472,0.6931472,1.9459101,3.988984,0.6931472,2.0,1.0,0.032258064,0.055555556,0.041010674,13689.721,534.0,-4.339903,0.0,1.3954808,3.709999,0.0,0.0,,0.0,0.0,0.0,0.0,183.0,1.83,0.0,0.0,23.074644,0.5227917,0.09614294,0.37607008,0.37607008,0.141057,0.4521446,4.1619706,13.600326,1.5978,0.0,1.0986123,0.0,23.074644,0.5227917,0.09614294,0.141057,1.5978,0.0,4.1619706,0.37607008,13.600326,603816.0,11.0,21.0,2018.0,1.0,1.0,1.0,0.0,9.0,266.098,0.47202498,0.04094164,1.0,12.0,4.0,0.017702384,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,76.333336,0.29269980006825286,0.06680436,0.00875,0.0007587599,0.0,1.0,0.0,53207.0,0.9617721,4.0,1.2772278,0.04094164,0.0
0.0,4.574711,0.0,0.0,3.218876,4.2904596,0.6931472,0.0,0.0,0.0,0.020408163,0.072743505,19796.348,1059.0,-4.1260133,1.0,1.2382386,-1.2200012,0.0,0.005220235,5.220235e-06,0.0052066566,6.4,1.0,1.0,141.0,1.41,0.005769096,0.005220235,23.229607,0.48608822,0.1732581,0.20949088,0.20949088,0.117995,0.42865422,4.183681,13.64371,1.8007,0.0,1.3862944,0.0,23.229607,0.48608822,0.1732581,0.117995,1.8007,0.0,4.183681,0.20949088,13.64371,603816.0,11.0,21.0,2019.0,1.0,1.0,1.0,0.005220235,12.0,252.0,0.33036178,0.022281284,1.0,6.4,2.3333335,0.005220235,0.0,0.0,1.0,1.0,0.005220235,0.005220235,0.005220235,,0.0,0.005220235,80.333336,0.3194663184274535,0.8657593,0.00675,-0.001051082,0.0,1.0,0.0,53011.0,1.0468532,2.3333335,0.9108911,0.022281284,0.00024469846
0.6931472,4.744932,0.6931472,0.0,2.5649493,4.634729,0.0,1.0,1.0,0.00862069,0.0,0.067323074,20678.582,1094.0,-4.143937,1.0,1.135658,-1.0099983,0.0,0.0,,0.0,0.0,0.0,0.0,63.0,0.63,0.0,0.0,23.29113,0.4551558,0.16723515,0.14173925,0.14173925,0.107246,0.43399468,4.1765037,13.595283,1.5587,0.0,1.609438,0.0,23.29113,0.4551558,0.16723515,0.107246,1.5587,0.0,4.1765037,0.14173925,13.595283,603816.0,11.0,21.0,2020.0,1.0,0.0,0.0,0.0,4.0,29.0,0.027689638,0.00088928395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,,67.5,0.31717796764339673,0.13822567,0.0055833333,-0.0015067562,0.0,1.0,0.0,53221.0,1.0508803,0.0,0.10891089,0.00088928395,0.0
,,,,,,,,1.0,,,,30246.367,1343.0,-3.9645643,1.0,,,,,,,,0.0,0.0,,,,,23.492037,0.47279865,0.12802812,0.44812614,0.44812614,0.068513,0.34059316,,,1.9157,,1.7917595,0.0,23.492037,0.47279865,0.12802812,0.068513,1.9157,,,0.44812614,,603816.0,11.0,21.0,2021.0,1.0,0.0,1.0,,0.0,,,,0.0,,,,0.0,0.0,1.0,1.0,,,,3.0,0.0,,62.25,,0.68619114,0.006,,0.0,1.0,0.0,58646.0,1.0503353,,0.0,,
,,,,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,4.3154926,13.998358,,,,,,,,,,,4.3154926,,13.998358,603823.0,,,2015.0,1.0,,1.0,0.0,1.0,99.993,0.2726593,0.004057416,1.0,99.993,1.1567941,0.2726593,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,0.031017547,,,,,,,,1.1567941,0.029411765,0.004057416,0.0
0.6931472,2.1972246,0.0,0.6931472,1.3862944,1.7917595,0.0,1.0,0.0,0.1,0.0,0.1267151,5296.664,157.0,-3.6268518,0.0,,5.699999,17.110037,0.0,,0.0,0.0,0.0,0.0,140.0,1.4,0.0,0.0,21.412025,0.34742323,0.09339945,,,,0.28260198,4.331291,14.289965,4.2818,0.0,0.0,0.0,21.412025,0.34742323,0.09339945,,4.2818,0.0,4.331291,,14.289965,603823.0,11.0,26.0,2016.0,0.0,,1.0,0.0,3.0,20.0,0.07677452,0.002044208,3.0,12.0,1.8000001,0.015307296,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,,85.583336,,0.5982962,0.011833333,,0.0,1.0,0.0,35485.0,1.5695373,1.8000001,0.16666667,0.002044208,0.0
1.3862944,2.5649493,0.0,1.3862944,2.0794415,1.7917595,0.6931472,3.0,1.0,0.1875,0.071428575,0.12994772,5824.5884,174.0,-3.560338,1.0,1.1771404,-0.75,16.933977,0.0,,0.0,0.0,0.0,0.0,160.0,1.6,0.0,0.0,21.440521,0.31562078,0.048976243,0.11202258,0.11202258,0.099667,0.22569445,4.386778,14.240844,4.2818,0.0,0.6931472,0.0,21.440521,0.31562078,0.048976243,0.099667,4.2818,0.0,4.386778,0.11202258,14.240844,603823.0,11.0,26.0,2017.0,0.0,0.0,1.0,0.0,3.0,75.89,0.11966518,0.004846795,2.0,75.89,5.4593334,0.07452117,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,84.916664,0.242478027394499,0.6710454,0.011166667,0.02356957,0.0,1.0,0.0,41115.0,1.5724746,5.4593334,0.2371134,0.004846795,0.0
1.3862944,2.8903718,1.0986123,0.6931472,2.7080503,1.3862944,1.7917595,3.0,0.0,0.14285715,0.35714287,0.13746803,7623.1484,215.0,-3.4106019,1.0,1.1590811,1.1200008,16.770746,0.043317165,4.3317166e-05,0.042405218,10.0,1.0,1.0,171.0,1.71,0.05515538,0.043317165,21.559887,0.3029757,0.045993876,0.19999568,0.19999568,0.075746,0.2603849,4.353168,14.2048855,5.7091,0.0,1.0986123,0.0,21.559887,0.3029757,0.045993876,0.075746,5.7091,0.0,4.353168,0.19999568,14.2048855,603823.0,11.0,26.0,2018.0,0.0,0.0,1.0,0.043317165,9.0,266.098,0.47202498,0.04094164,9.0,266.098,57.289734,0.29330796,1.0,0.0,1.0,1.0,0.043317165,0.0,0.0,,0.0,0.043317165,76.333336,0.24159479641078863,0.035336066,0.00875,0.023779841,0.0,1.0,0.0,44124.0,2.1972446,57.289734,1.2772278,0.04094164,0.26279473
0.6931472,3.0910425,0.0,0.6931472,1.9459101,2.7725887,0.6931472,1.0,0.0,0.04347826,0.07692308,0.12154341,8234.365,189.0,-3.5191965,0.0,1.0491269,1.0499992,13.736974,0.0087779295,8.77793e-06,0.008739627,2.44,1.0,1.0,124.0,1.24,0.012316107,0.00877793,21.74561,0.35457003,0.06634423,0.09270839,0.09270839,0.098365,0.30108604,4.311109,14.396378,5.7091,0.0,1.3862944,0.0,21.74561,0.35457003,0.06634423,0.098365,5.7091,0.0,4.311109,0.09270839,14.396378,603823.0,11.0,26.0,2019.0,0.0,1.0,1.0,0.0087779295,12.0,252.0,0.33036178,0.022281284,2.0,69.0,14.418333,0.1033052,1.0,0.0,1.0,1.0,0.0087779295,0.0,0.0087779295,,0.0,0.0087779295,80.333336,0.2604710600277289,0.9589614,0.00675,0.025400046,0.0,1.0,0.0,48406.0,2.1203198,14.418333,0.9108911,0.022281284,0.054948144
1.0986123,2.1972246,0.0,1.0986123,2.1972246,0.0,0.6931472,2.0,1.0,0.18181819,0.05,0.11408977,7623.485,183.0,-3.6692865,0.0,1.0114735,1.5200005,13.458169,0.0,,0.0,0.0,0.0,0.0,86.0,0.86,0.0,0.0,21.818615,0.3301323,0.0896346,0.01208124,0.01208124,0.100674,0.30168664,4.30948,14.43836,5.7091,0.0,1.609438,0.0,21.818615,0.3301323,0.0896346,0.100674,5.7091,0.0,4.30948,0.01208124,14.43836,603823.0,11.0,26.0,2020.0,1.0,0.0,0.0,0.0,4.0,29.0,0.027689638,0.00088928395,1.0,27.5,1.8333334,0.02422017,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,67.5,0.27041026068433927,0.5576244,0.0055833333,0.02476802,0.0,1.0,0.0,48549.0,2.0772686,1.8333334,0.10891089,0.00088928395,0.0
0.0,1.3862944,0.0,0.0,1.3862944,0.0,1.0986123,0.0,0.0,0.0,0.22222222,,9438.0625,217.0,-3.6029286,1.0,,,,,,,,0.0,0.0,,,,,21.965775,0.3468746,0.06554336,0.22553477,0.22553477,0.09968,0.3021236,,,0.1698,,1.7917595,0.0,21.965775,0.3468746,0.06554336,0.09968,0.1698,,,0.22553477,,603823.0,11.0,26.0,2021.0,0.0,0.0,1.0,,0.0,,,,0.0,,,,1.0,0.0,1.0,1.0,,,,1.0,0.0,,62.25,,0.107202396,0.006,,0.0,1.0,0.0,56503.0,1.9757545,,0.0,,
,,,,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,3.8832283,13.83757,,,,,,,,,,,3.8832283,,13.83757,603855.0,,,2015.0,1.0,,1.0,0.0,1.0,99.993,0.2726593,0.004057416,1.0,99.993,1.1567941,0.2726593,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,0.7859786,,,,,,,,1.1567941,0.029411765,0.004057416,0.0
,,,,,,,,0.0,,,,,,,0.0,,0.7099991,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,3.8266132,13.938497,,,,,,,,,,,3.8266132,,13.938497,603855.0,,,2016.0,1.0,,1.0,0.0,7.0,40.0,0.13104543,0.0042840056,7.0,40.0,1.3629403,0.13104543,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,0.31889525,,,,,,,,1.3629403,0.19298245,0.0042840056,0.0
